smiles,rev_smiles
OC1CC2CCCN(CCc3c1[nH]c1ccccc31)C2,2C)13ccccc1c]Hn[1c3cCC(NCCC2CC1CO
Cn1c2c(c3ccccc31)CC(=S)N1CCCC(CC2O)C1,1C)O2CC(CCCC1N)S=(CC)13ccccc3c(c2c1nC
COc1ccc(S(=O)(=O)N2C(=O)CCC2C(=O)NC(N)=O)cc1,1cc)O=)N(CN)O=(C2CCC)O=(C2N)O=()O=(S(ccc1cOC
CCOC(=O)N1CC2(C)C=CC1C(C(=O)OC)C2,2C)CO)O=(C(C1CC=C)C(2CC1N)O=(COCC
CC(=O)N1c2ccccc2C(C)C1c1[nH]c2ccccc2c1C,C1c2ccccc2c]Hn[1c1C)C(C2ccccc2c1N)O=(CC
COc1ccc(S(=O)(=O)N2C(=O)CCC2C(=O)NN)cc1,1cc)NN)O=(C2CCC)O=(C2N)O=()O=(S(ccc1cOC
CCOC(=O)c1ccc(C(=O)C(C(C)=O)C(=O)OC(C)(C)C)n1C,C1n)C)C()C(CO)O=(C)O=)C(C(C)O=(C(ccc1c)O=(COCC
CCOC(=O)/C(C#N)=C/N(CC)/N=C/c1ccccc1,1ccccc1c/C=N/)CC(N/C=)N#C(C/)O=(COCC
CCOC(=O)c1cc(C2CCN(c3ccccc3)C2=O)c(/C(O)=C/C(C)=O)[nH]1,1]Hn[)O=)C(C/C=)O(C/(c)O=2C)3ccccc3c(NCC2C(cc1c)O=(COCC
Cn1cc2c(=O)n3ncn(-c4ccc(Br)cc4)c3nc2n1,1n2cn3c)4cc)rB(ccc4c-(ncn3n)O=(c2cc1nC
CC1(C)OC2C(O)CN3CCS[C@H]3C2O1,1O2C3]H@C[SCC3NC)O(C2CO)C(1CC
OCC1C(O)C(O)[C@@H]2SCCN12,21NCCS2]H@@C[)O(C)O(C1CCO
CCOC(=O)c1cc(C2CCN(c3ccccc3)C2=O)c(C(=O)/C=C(/C)N)[nH]1,1]Hn[)N)C/(C=C/)O=(C(c)O=2C)3ccccc3c(NCC2C(cc1c)O=(COCC
CCOC(=O)/C=C(/C=C\COC1CCCCO1)c1ccccc1,1ccccc1c)1OCCCC1COC\C=C/(C=C/)O=(COCC
CCCCC(/C=C\COC1CCCCO1)=C/C(=O)OCC,CCO)O=(C/C=)1OCCCC1COC\C=C/(CCCCC
OC1CN2CCS[C@H]2C(O)C1O,O1C)O(C2]H@C[SCC2NC1CO
CN(C)CCN(C(=Nc1ccccc1)N1CCCC1)c1ccccc1,1ccccc1c)1CCCC1N)1ccccc1cN=(C(NCC)C(NC
c1ccc(N=C(N2CCCC2)N(CCN2CCCC2)c2ccccc2)cc1,1cc)2ccccc2c)2CCCC2NCC(N)2CCCC2N(C=N(ccc1c
CC1(C)OC([C@H](O)CO)C([C@H]2NCCS2)O1,1O)2SCCN2]H@C[(C)OC)O(]H@C[(CO)C(1CC
CN(C)c1c(C2OC(CO)C(O)C2O)c(=O)c1=O,O=1c)O=(c)O2C)O(C)OC(CO2C(c1c)C(NC
c1ccc(N=C(Nc2ccccc2)N2CCCC2)cc1,1cc)2CCCC2N)2ccccc2cN(C=N(ccc1c
C1OCN2c3nonc3N3COCN4c5nonc5N1C2C43,34C2C1N5cnon5c4NCOC3N3cnon3c2NCO1C
COc1ccc2c(c1)CC1Cc3cc(OC)c(OC)cc3CN1CC2,2CC1NC3cc)CO(c)CO(cc3cC1CC)1c(c2ccc1cOC
COC(=O)C1CC2(C)C=CC1N(C(=O)OCc1ccccc1)C2,2C)1ccccc1cCO)O=(C(N1CC=C)C(2CC1C)O=(COC
Nc1nnc(-c2ccco2)c(-c2ccco2)n1,1n)2occc2c-(c)2occc2c-(cnn1cN
O=c1[nH]c(=O)n(C2COC(CO)C2O)cc1F,F1cc)O2C)OC(COC2C(n)O=(c]Hn[1c=O
Cn1c(C(O)C2(c3cccnc3)SCCCS2)cc2ccccc21,12ccccc2cc)2SCCCS)3cnccc3c(2C)O(C(c1nC
Cn1c2c(c3ccccc31)CC(=O)N1CCCC(C1)CC21OCCO1,1OCCO12CC)1C(CCCC1N)O=(CC)13ccccc3c(c2c1nC
CCOC(=O)c1c(SC(=O)c2ccc(Cl)cc2)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O,O=1c)2ccccc2c-(n)S=(c)2ccccc2c-(n)2cc)lC(ccc2c)O=(CS(c1c)O=(COCC
COc1ccc2[nH]c3c(c2c1)CC(=O)N1CCC[C@H](C1)CC31OCCCO1,1OCCCO13CC)1C(]H@C[CCC1N)O=(CC)1c2c(c3c]Hn[2ccc1cOC
COC(OC)C1OCC(n2cc(F)c(=O)[nH]c2=O)C1O,O1C)O=2c]Hn[)O=(c)F(cc2n(CCO1C)CO(COC
COc1ccc2[nH]c3c(c2c1)CC(=S)N1CCCC(CC3=O)C1,1C)O=3CC(CCCC1N)S=(CC)1c2c(c3c]Hn[2ccc1cOC
O=C1Cc2c([nH]c3ccccc23)C2(CC3CCCCN13)OCCO2,2OCCO)31NCCCC3CC(2C)32ccccc3c]Hn[(c2cC1C=O
Cn1c2c(c3ccccc31)CC(=O)N1CCCCC1C21OCCO1,1OCCO12C1CCCCC1N)O=(CC)13ccccc3c(c2c1nC
COC(OC)C1OC(CO)C(n2ccc(N)nc2=O)C1O,O1C)O=2cn)N(ccc2n(C)OC(CO1C)CO(COC
S=C(NCCc1ccccn1)c1nc[nH]c1C(=S)NCCc1ccccn1,1ncccc1cCCN)S=(C1c]Hn[cn1c)1ncccc1cCCN(C=S
O=c1[nH]c(=O)n(C2C(CO)OC(CO)C2O)cc1F,F1cc)O2C)OC(CO)OC(C2C(n)O=(c]Hn[1c=O
C1=C\CCCCN2C[C@H]3CCCC/C=C\CCCCN4CC[C@@H]([C@H](CCCCCC/1)C4)[C@H](C3)C2,2C)3C(]H@C[)4C)1/CCCCCC(]H@C[(]H@@C[CC4NCCCC\C=C/CCCC3]H@C[C2NCCCC\C=1C
C1=C\CC[C@@H]2CN3CCCC/C=C\CCCC[C@H]4C[C@H](CN(CCCCCCCC/1)C4)[C@H]2CC3,3CC2]H@C[)4C)1/CCCCCCCC(NC(]H@C[C4]H@C[CCCC\C=C/CCCC3NC2]H@@C[CC\C=1C
CCOC(=O)c1c(SC(=O)c2ccc(OC)cc2)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O,O=1c)2ccccc2c-(n)S=(c)2ccccc2c-(n)2cc)CO(ccc2c)O=(CS(c1c)O=(COCC
COc1ccc2[nH]c(C(O)(Cc3cccnc3)Cc3cccnc3)cc2c1,1c2cc)3cnccc3cC)3cnccc3cC()O(C(c]Hn[2ccc1cOC
COC(=O)C1CC2C=CC1N(C(=O)OCc1ccccc1)C2,2C)1ccccc1cCO)O=(C(N1CC=C2CC1C)O=(COC
CCOC(=O)Nc1cc(NC(/C=N/NC(C)=O)C(=O)OCC)c(OC)cc1NC(C)=O,O=)C(CN1cc)CO(c)CCO)O=(C)O=)C(CN/N=C/(CN(cc1cN)O=(COCC
CCOC(=O)c1c(SC(=O)c2ccc(C(C)(C)C)cc2)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O,O=1c)2ccccc2c-(n)S=(c)2ccccc2c-(n)2cc)C)C()C(C(ccc2c)O=(CS(c1c)O=(COCC
CCOC(=O)N1CC2(C(=O)OC)C=CC1C(C(=O)OC)C2,2C)CO)O=(C(C1CC=C)CO)O=(C(2CC1N)O=(COCC
C=CCN(c1cc(OC)c(NC(C)=O)cc1[N+](=O)[O-])S(C)(=O)=O,O=)O=()C(S)]-O[)O=(]+N[1cc)O=)C(CN(c)CO(cc1c(NCC=C
C[C@@]1(Br)C[C@@](C)(Cl)[C@@H](Br)CC1/C=C/Cl,lC/C=C/1CC)rB(]H@@C[)lC()C(]@@C[C)rB(1]@@C[C
COc1ncc(C#CC(=O)c2ccccc2OC)c(OC)n1,1n)CO(c)CO2ccccc2c)O=(CC#C(ccn1cOC
C=CCN(c1cc(OC)c2[nH]cc(C)c2c1[N+](=O)[O-])S(C)(=O)=O,O=)O=()C(S)]-O[)O=(]+N[1c2c)C(cc]Hn[2c)CO(cc1c(NCC=C
C=CCN(c1cc(OC)c2[nH]c(C(=O)O)c(C)c2c1[N+](=O)[O-])S(C)(=O)=O,O=)O=()C(S)]-O[)O=(]+N[1c2c)C(c)O)O=(C(c]Hn[2c)CO(cc1c(NCC=C
COc1cccc(C(=O)C#Cc2cnc(OC)nc2OC)c1,1c)CO2cn)CO(cnc2cC#C)O=(C(cccc1cOC
COc1ccc(C(=O)C#Cc2cnc(OC)nc2OC)cc1,1cc)CO2cn)CO(cnc2cC#C)O=(C(ccc1cOC
COc1cc([N+](=O)[O-])cc2c1NC(=O)C2(C)SC,CS)C(2C)O=(CN1c2cc)]-O[)O=(]+N[(cc1cOC
COc1ccc(-n2c(SC(CN3CCOCC3)CN3CCCC3=O)nc3ccccc3c2=O)cc1,1cc)O=2c3ccccc3cn)O=3CCCC3NC)3CCOCC3NC(CS(c2n-(ccc1cOC
COc1cc2[nH]c(=O)[nH]c2c2c(C)c[nH]c12,21c]Hn[c)C(c2c2c]Hn[)O=(c]Hn[2cc1cOC
COc1ncc(C#CC(=O)c2ccccc2)c(OC)n1,1n)CO(c)2ccccc2c)O=(CC#C(ccn1cOC
O=C1C(F)=CC(COC(c2ccccc2)(c2ccccc2)c2ccccc2)OC1n1cc(F)c(=O)[nH]c1=O,O=1c]Hn[)O=(c)F(cc1n1CO)2ccccc2c)2ccccc2c()2ccccc2c(COC(CC=)F(C1C=O
CCOC(=O)c1c(SC(=O)c2cc(OC)c(OC)c(OC)c2)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O,O=1c)2ccccc2c-(n)S=(c)2ccccc2c-(n)2c)CO(c)CO(c)CO(cc2c)O=(CS(c1c)O=(COCC
NC(=O)c1csc(C2(O)COC(CO)C2O)n1,1n)O2C)OC(COC)O(2C(csc1c)O=(CN
CC(=O)Oc1ccc(/C=C/C(=O)OCCOC(=O)/C=C/c2ccc(OC(C)=O)c(OC(C)=O)c2)cc1OC(C)=O,O=)C(CO1cc)2c)O=)C(CO(c)O=)C(CO(ccc2c/C=C/)O=(COCCO)O=(C/C=C/(ccc1cO)O=(CC
O=C(OC1=CCN(Br)C1=O)C1=C(O)C(=O)N(Br)C1,1C)rB(N)O=(C)O(C=1C)O=1C)rB(NCC=1CO(C=O
COC(=O)[C@](NC(=O)OCc1ccccc1)([C@@H](C)[S+]([O-])c1ccc(C)cc1)C(F)(F)F,F)F()F(C)1cc)C(ccc1c)]-O[(]+S[)C(]H@@C[()1ccccc1cCO)O=(CN(]@C[)O=(COC
N#CCCN(CCNc1ccccc1)C(=O)Nc1ccc(NC(=O)N(CCC#N)CCNc2ccccc2)cc1,1cc)2ccccc2cNCC)N#CCC(N)O=(CN(ccc1cN)O=(C)1ccccc1cNCC(NCCC#N
CCN(CCCN(CC)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,CN)O=(C)1ccccc1cC(]H@@C[N)O=(C)CN)O=(C)1ccccc1cC(]H@@C[N)O=(C)CC(NCCC(NCC
COC(=O)[C@H](CCSC)NC(=O)N[C@H](C)c1ccccc1,1ccccc1c)C(]H@C[N)O=(CN)CSCC(]H@C[)O=(COC
COC(=O)[C@H](COC(C)(C)C)NC(=O)N[C@H](C)c1ccccc1,1ccccc1c)C(]H@C[N)O=(CN)C)C()C(COC(]H@C[)O=(COC
CCN(CC)CCC(=O)Nc1ccc2sc3ccccc3c(=O)c2n1,1n2c)O=(c3ccccc3cs2ccc1cN)O=(CCC)CC(NCC
CCOC(=O)CC[C@H](NC(=O)N[C@H](C)c1ccccc1)C(=O)OCC,CCO)O=(C)1ccccc1c)C(]H@C[N)O=(CN(]H@C[CC)O=(COCC
CSc1csc(-c2ccc(-c3ccc(-c4cc(SC)cs4)s3)s2)c1,1c)2s)3s)4sc)CS(cc4c-(ccc3c-(ccc2c-(csc1cSC
O=C(CN1CCCC1)Nc1ccc2sc3ccccc3c(=O)c2n1,1n2c)O=(c3ccccc3cs2ccc1cN)1CCCC1NC(C=O
CCC(C)[C@H](NC(=O)N[C@H](C)c1ccccc1)C(=O)OC,CO)O=(C)1ccccc1c)C(]H@C[N)O=(CN(]H@C[)C(CCC
NCCN(CCN(C(=O)Nc1ccccc1)c1ccccc1)C(=O)Nc1ccccc1,1ccccc1cN)O=(C)1ccccc1c)1ccccc1cN)O=(C(NCC(NCCN
N#CCCNCCN(CCN(C(=O)Nc1ccccc1)c1ccccc1)C(=O)Nc1ccccc1,1ccccc1cN)O=(C)1ccccc1c)1ccccc1cN)O=(C(NCC(NCCNCCC#N
NCCCN(CCCN(C(=O)Nc1ccccc1)c1ccccc1)C(=O)Nc1ccccc1,1ccccc1cN)O=(C)1ccccc1c)1ccccc1cN)O=(C(NCCC(NCCCN
CNC(=O)N1CCN(C(=O)NC)CCN(C(=O)NC)CC1,1CC)CN)O=(C(NCC)CN)O=(C(NCC1N)O=(CNC
COC(=O)/C=C/c1cnc2c(c1)oc(=O)n2CCc1ccccn1,1ncccc1cCC2n)O=(co)1c(c2cnc1c/C=C/)O=(COC
COC(=O)/C=C/c1cnc2c(c1)oc(=O)n2C,C2n)O=(co)1c(c2cnc1c/C=C/)O=(COC
COC(=O)[C@H](Cc1ccccc1)NC(=O)N(CCC#N)CCCCN(CCC#N)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC,CO)O=(C)1ccccc1cC(]H@@C[N)O=(C)N#CCC(NCCCC)N#CCC(N)O=(CN)1ccccc1cC(]H@C[)O=(COC
COP1(=O)OCc2cnccc2O1,1O2cccnc2cCO)O=(1POC
N#CCCN(CCCCN(CCC#N)C(=O)Nc1ccccc1)C(=O)Nc1ccccc1,1ccccc1cN)O=(C)1ccccc1cN)O=(C)N#CCC(NCCCC(NCCC#N
COC(=O)[C@H](Cc1ccccc1)NC(=O)NCCN(CCNC(=O)N[C@@H](Cc1ccccc1)C(=O)OC)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC,CO)O=(C)1ccccc1cC(]H@@C[N)O=(C)CO)O=(C)1ccccc1cC(]H@@C[N)O=(CNCC(NCCN)O=(CN)1ccccc1cC(]H@C[)O=(COC
CNC(=O)CNC(=O)N(C[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)C,C)C(C)C)C()C(CO)O=(CN)C)C(CC(]H@C[)O=(C1NCCC1]H@@C[C(N)O=(CNC)O=(CNC
COC(=O)CN1SC2(SC13C(C)(C)C(=O)C3(C)C)C(C)(C)C(=O)C2(C)C,C)C(2C)O=(C)C()C(C)C)C(3C)O=(C)C()C(C31CS(2CS1NC)O=(COC
O=C(CCN1CCOCC1)Nc1ccc2sc3ccccc3c(=O)c2n1,1n2c)O=(c3ccccc3cs2ccc1cN)1CCOCC1NCC(C=O
CCN(CC)C(=O)N[C@@H](CC(C)C)C(=O)NC,CN)O=(C)C)C(CC(]H@@C[N)O=(C)CC(NCC
CCN(CC)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC,CN)O=(C)1ccccc1cC(]H@@C[N)O=(C)CC(NCC
CNC(=O)[C@H](Cc1ccccc1)NC(=O)N(CCC#N)CCN(C(=O)N[C@@H](Cc1ccccc1)C(=O)OC)c1ccccc1,1ccccc1c)CO)O=(C)1ccccc1cC(]H@@C[N)O=(C(NCC)N#CCC(N)O=(CN)1ccccc1cC(]H@C[)O=(CNC
O=C(CCN1CCCCC1)Nc1ccc2sc3ccccc3c(=O)c2n1,1n2c)O=(c3ccccc3cs2ccc1cN)1CCCCC1NCC(C=O
O=C(CN1CCCCC1)Nc1ccc2sc3ccccc3c(=O)c2n1,1n2c)O=(c3ccccc3cs2ccc1cN)1CCCCC1NC(C=O
COc1ccc2c(O)c(S(=O)(=O)c3ccc(C)cc3)c(=O)oc2c1OC,CO1c2co)O=(c)3cc)C(ccc3c)O=()O=(S(c)O(c2ccc1cOC
COc1cc(OC)c2c(O)c(S(=O)(=O)c3ccc(C)cc3)c(=O)oc2c1,1c2co)O=(c)3cc)C(ccc3c)O=()O=(S(c)O(c2c)CO(cc1cOC
COC(=O)[C@H](Cc1ccccc1)NC(=O)N(CCNC(=O)OC(C)(C)C)c1ccccc1,1ccccc1c)C)C()C(CO)O=(CNCC(N)O=(CN)1ccccc1cC(]H@C[)O=(COC
N#CCCN(CCCN(C(=O)N(c1ccccc1)c1ccccc1)c1ccccc1)C(=O)Nc1ccccc1,1ccccc1cN)O=(C)1ccccc1c)1ccccc1c)1ccccc1c(N)O=(C(NCCC(NCCC#N
N#CCCN(CCCN(C(=O)Nc1ccc(NC(=O)N(CCCN(CCC#N)C(N)=O)c2ccccc2)cc1)c1ccccc1)C(N)=O,O=)N(C)1ccccc1c)1cc)2ccccc2c)O=)N(C)N#CCC(NCCC(N)O=(CN(ccc1cN)O=(C(NCCC(NCCC#N
N#CCCN(C(=O)Nc1ccc(NC(=O)N(CCC#N)c2ccccc2)cc1)c1ccccc1,1ccccc1c)1cc)2ccccc2c)N#CCC(N)O=(CN(ccc1cN)O=(C(NCCC#N
C[C@@H](NC(=O)Nc1cccc(C(=O)Nc2cc(C(C)(C)C)ccc2C(=O)O)n1)c1ccccc1,1ccccc1c)1n)O)O=(C2ccc)C)C()C(C(cc2cN)O=(C(cccc1cN)O=(CN(]H@@C[C
CSc1scc2c1/C(=N/NC(N)=O)CCC2,2CCC)O=)N(CN/N=(C/1c2ccs1cSC
COc1ccc(CC2Cc3ccccc3CCN2)cc1OC,CO1cc)2NCC3ccccc3cC2CC(ccc1cOC
COC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)OC)CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)OC)CC1,1CC)CO)O=(C)2ccccc2cC(]H@@C[N)O=(C(NCC)CO)O=(C)2ccccc2cC(]H@@C[N)O=(C(NCC1N)O=(CN)1ccccc1cC(]H@C[)O=(COC
c1ccc(N=C(Nc2ccccc2)N2CCCCC2)cc1,1cc)2CCCCC2N)2ccccc2cN(C=N(ccc1c
COC(=O)[C@@](NC(=O)OCc1ccccc1)([C@H](C)O)C(F)(F)F,F)F()F(C)O)C(]H@C[()1ccccc1cCO)O=(CN(]@@C[)O=(COC
CCOC(=O)C(C(=O)OCC)C(=S)NC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,O=)C(CO1C)O=)C(CO(C)O=)C(CO(C)O=)C(COC(CO1CN)S=(C)CCO)O=(C(C)O=(COCC
COC1CCN(N(C)C)O1,1O)C)C(N(NCC1COC
CCOC(=O)c1ccc(C(=O)/C(C#N)=C2\CCCN2C)[nH]1,1]Hn[)C2NCCC\2C=)N#C(C/)O=(C(ccc1c)O=(COCC
N#C[C@](CO)(NC(=O)OCc1ccccc1)C(F)F,F)F(C)1ccccc1cCO)O=(CN()OC(]@C[C#N
Cc1ccc(SC[C@@]2(C(F)F)NC(=O)NC2=O)cc1,1cc)O=2CN)O=(CN)F)F(C(2]@@C[CS(ccc1cC
Cc1ccc([S+]([O-])C[C@@]2(C(F)F)NC(=O)NC2=O)cc1,1cc)O=2CN)O=(CN)F)F(C(2]@@C[C)]-O[(]+S[(ccc1cC
CC(=O)c1cccn1/C=C(\OC(=O)OC(C)(C)C)c1ccc[nH]1,1]Hn[ccc1c)C)C()C(CO)O=(CO\(C=C/1nccc1c)O=(CC
CN1CCC/C1=C1/C(=O)N(c2ccccc2)N=C1c1ccc[nH]1,1]Hn[ccc1c1C=N)2ccccc2c(N)O=(C/1C=1C/CCC1NC
CCOC(=O)c1ccc(C(=O)/C(C#N)=C2\CCCN2)n1C,C1n)2NCCC\2C=)N#C(C/)O=(C(ccc1c)O=(COCC
CCOC(=O)C1(C(=O)OCC)C=C(c2ccccc2)N(C2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C1=S,S=1C)O=)C(CO2C)O=)C(CO(C)O=)C(CO(C)O=)C(COC(CO2C(N)2ccccc2c(C=C)CCO)O=(C(1C)O=(COCC
CCOC(=O)c1ccc(C(=O)/C(C(C)=O)=C2\CCCN2C)n1C,C1n)C2NCCC\2C=)O=)C(C(C/)O=(C(ccc1c)O=(COCC
Cc1ccc([S+]([O-])C[C@](NC(=O)OCc2ccccc2)(Sc2ccccc2)C(F)F)cc1,1cc)F)F(C)2ccccc2cS()2ccccc2cCO)O=(CN(]@C[C)]-O[(]+S[(ccc1cC
CCOC(=O)c1cc(Br)c(-c2onc(C)c2Br)n1C,C1n)rB2c)C(cno2c-(c)rB(cc1c)O=(COCC
COC(=O)/C=C(C)/C=C\COC1CCCCO1,1OCCCC1COC\C=C/)C(C=C/)O=(COC
COC1(OC)CCN(Cc2ccccc2)C1=O,O=1C)2ccccc2cC(NCC)CO(1COC
COC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)OC)CCCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)OC)CCC1,1CCC)CO)O=(C)2ccccc2cC(]H@@C[N)O=(C(NCCC)CO)O=(C)2ccccc2cC(]H@@C[N)O=(C(NCCC1N)O=(CN)1ccccc1cC(]H@C[)O=(COC
CCOC(=O)c1ccc(C(=O)C(C(C)=O)C(=O)OC(C)(C)C)[nH]1,1]Hn[)C)C()C(CO)O=(C)O=)C(C(C)O=(C(ccc1c)O=(COCC
CCOC(=O)c1ccc(C(O)CC(=O)OC(C)(C)C)[nH]1,1]Hn[)C)C()C(CO)O=(CC)O(C(ccc1c)O=(COCC
O=C(Nc1ccccc1)N(CCCCN(Cc1ccccc1)C(=O)Nc1ccccc1)Cc1ccccc1,1ccccc1cC)1ccccc1cN)O=(C)1ccccc1cC(NCCCC(N)1ccccc1cN(C=O
CCN(CCN(CC)C(=O)Nc1ccccc1)C(=O)Nc1ccccc1,1ccccc1cN)O=(C)1ccccc1cN)O=(C)CC(NCC(NCC
CCN(CCN(CC)C(=O)NC)C(=O)NC,CN)O=(C)CN)O=(C)CC(NCC(NCC
O=C(Nc1ccccc1)N(CCN(Cc1ccccc1)C(=O)Nc1ccccc1)CCN(Nc1ccccc1)C(=O)Nc1ccccc1,1ccccc1cN)O=(C)1ccccc1cN(NCC)1ccccc1cN)O=(C)1ccccc1cC(NCC(N)1ccccc1cN(C=O
N#CCCN(CCN(CCC#N)C(=O)Nc1ccccc1)C(=O)Nc1ccccc1,1ccccc1cN)O=(C)1ccccc1cN)O=(C)N#CCC(NCC(NCCC#N
c1cc2cc(c1)CN1CCNCCN(CCNCC1)Cc1cccc(c1)CN1CCNCCN(CCNCC1)C2,2C)1CCNCC(NCCNCC1NC)1c(cccc1cC)1CCNCC(NCCNCC1NC)1c(cc2cc1c
c1cc(CN2CCNCCNCCNCC2)cc(CN2CCNCCNCCNCC2)c1,1c)2CCNCCNCCNCC2NC(cc)2CCNCCNCCNCC2NC(cc1c
CCN(CCCN(CC)C(=O)Nc1c(C)cccc1C)C(=O)Nc1c(C)cccc1C,C1cccc)C(c1cN)O=(C)C1cccc)C(c1cN)O=(C)CC(NCCC(NCC
C=CC[C@H]1[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1CO[Si](C)(C)C(C)(C)C,C)C()C(C)C()C(]iS[OC1]H@@C[O)O=2c]Hn[)O=(ccc2n(]H@C[)C)C()C(C)C()C(]iS[O(]H@@C[1]H@C[CC=C
CCOC(=O)c1cc(C2(O)CCN(Cc3ccccc3)C2=O)c(-c2cc(C)no2)[nH]1,1]Hn[)2on)C(cc2c-(c)O=2C)3ccccc3cC(NCC)O(2C(cc1c)O=(COCC
CCOC(=O)c1cc2c3ccn(Cc4ccccc4)c3c3c(C)[nH]oc3c2n1,1n2c3co]Hn[)C(c3c3c)4ccccc4cC(ncc3c2cc1c)O=(COCC
O=C(CCCNc1nc(-c2ccccc2)cs1)c1cccs1,1sccc1c)1sc)2ccccc2c-(cn1cNCCC(C=O
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCNC(=O)CCSSc1ccccn1)OC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCC)O=(CO)1ncccc1cSSCC)O=(CNCCO)O()O=(POC(CCO)O=(CCCCCCCCCCCCCCCC
CCOC(=O)c1cc(-c2ccn(C(C)=O)c2)c(-c2cc(C)co2)[nH]1,1]Hn[)2oc)C(cc2c-(c)2c)O=)C(C(ncc2c-(cc1c)O=(COCC
Cc1ccc(S[C@@](C=O)(NC(=O)OCc2ccccc2)C(F)(F)F)cc1,1cc)F)F()F(C)2ccccc2cCO)O=(CN()O=C(]@@C[S(ccc1cC
CCOC(=O)c1ccc(C(=O)n2ccnc2)[nH]1,1]Hn[)2cncc2n)O=(C(ccc1c)O=(COCC
CN(CCC(=O)N1CC(CCl)c2ccc([N+](=O)[O-])cc21)CCC(=O)N1CC(CCl)c2ccc([N+](=O)[O-])cc21,12cc)]-O[)O=(]+N[(ccc2c)lCC(CC1N)O=(CCC)12cc)]-O[)O=(]+N[(ccc2c)lCC(CC1N)O=(CCC(NC
COC(OC)C1OC(CO)C(n2cc(F)c(=O)[nH]c2=O)C1O,O1C)O=2c]Hn[)O=(c)F(cc2n(C)OC(CO1C)CO(COC
O=C(NNC(=O)c1ccccc1O)c1cccc(Br)c1,1c)rB(cccc1c)O1ccccc1c)O=(CNN(C=O
CCOC(=O)c1nc2ccc(C(F)(F)F)cc2nc1Oc1ccc(C(=O)OC)cc1,1cc)CO)O=(C(ccc1cO1cn2cc)F)F()F(C(ccc2cn1c)O=(COCC
COc1ccc(Oc2nc3c(N)cc(C(F)(F)F)cc3nc2-c2ccccc2)cc1,1cc)2ccccc2c-2cn3cc)F)F()F(C(cc)N(c3cn2cO(ccc1cOC
COc1cc(OC)cc(Oc2nc3c(N)cc(C(F)(F)F)cc3nc2-c2ccccc2)c1,1c)2ccccc2c-2cn3cc)F)F()F(C(cc)N(c3cn2cO(cc)CO(cc1cOC
CCC1OC2C(CC=C(C)C)=C3OC(C)(O)C(C)(CC)C(OC(C)=O)C3=C3OC(=O)C=C1C32,23C1C=C)O=(CO3C=3C)O=)C(CO(C)CC()C(C)O()C(CO3C=)C)C(C=CC(C2CO1CCC
Cc1cccc(NC(=S)Nc2ccc(Cl)cc2)n1,1n)2cc)lC(ccc2cN)S=(CN(cccc1cC
CCOC(=O)c1c(SCCO)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O,O=1c)2ccccc2c-(n)S=(c)2ccccc2c-(n)OCCS(c1c)O=(COCC
COc1ccc(NC(=S)Nc2cccc(C)n2)cc1,1cc)2n)C(cccc2cN)S=(CN(ccc1cOC
COc1ccc(NC(=S)Nc2cc(C)ccn2)cc1,1cc)2ncc)C(cc2cN)S=(CN(ccc1cOC
Cc1cc(C)nc(NC(=S)Nc2ccc([N+](=O)[O-])cc2)c1,1c)2cc)]-O[)O=(]+N[(ccc2cN)S=(CN(cn)C(cc1cC
O=[N+]([O-])c1ccc(NC(=S)Nc2ccccn2)cc1,1cc)2ncccc2cN)S=(CN(ccc1c)]-O[(]+N[=O
Cc1c(/C=N/NC(=S)Nc2ccccc2)c(=O)n(-c2ccccc2)n1C,C1n)2ccccc2c-(n)O=(c)2ccccc2cN)S=(CN/N=C/(c1cC
CCC1OC2C(CC=C(C)C)=C3OC(C)(O)C(C)(CC)C(O)C3=C3OC(=O)C=C1C32,23C1C=C)O=(CO3C=3C)O(C)CC()C(C)O()C(CO3C=)C)C(C=CC(C2CO1CCC
